image_id,orig_ia_pre_score,orig_ia_pre_styles_change
5701,0.0285343546420335,"[-0.5756718516349792, -0.07423326373100281, 0.6681569814682007, -0.2948262393474579, 0.42120063304901123, 0.022216374054551125, 0.32833218574523926, 0.7309510707855225, 0.4098038077354431]"
4429,0.0286172162741422,"[-0.04869469255208969, -0.5084018707275391, 0.40697720646858215, -0.5834720134735107, -0.03208288550376892, -0.17953617870807648, 0.21743866801261902, 0.14152385294437408, 0.27274081110954285]"
5116,0.0286640841513872,"[-0.852290689945221, 0.8869357705116272, 0.10353992134332657, 0.6392278671264648, 0.16015566885471344, 0.3112691640853882, 0.17166545987129211, 0.538832426071167, -0.006043262779712677]"
4413,0.0288479328155517,"[-0.059869952499866486, 0.08165228366851807, 0.059288106858730316, 0.029532700777053833, 0.24859479069709778, 0.33914119005203247, 0.2142898142337799, 0.4388670027256012, -0.15190929174423218]"
5921,0.0289270970970392,"[-0.5969268083572388, -0.2391282171010971, 0.20126163959503174, -0.4003934860229492, -0.023451656103134155, -0.8071271777153015, 0.22640275955200195, -0.2791745662689209, 0.7820666432380676]"
5855,0.0291664209216833,"[-0.28641122579574585, -0.4139529764652252, 0.020453982055187225, -0.35803744196891785, -0.09870657324790955, -0.3930390477180481, 0.2243501842021942, -0.20843222737312317, 0.6409828662872314]"
4702,0.0292037222534418,"[-0.558208703994751, 0.6253713965415955, -0.23772788047790527, 0.12073272466659546, 0.19778406620025635, 0.5386214852333069, 0.13659988343715668, -0.3069744110107422, 0.3306129276752472]"
4516,0.0296844001859426,"[0.023183776065707207, -0.6029992699623108, -0.04043739289045334, -0.35105669498443604, 0.39352715015411377, -0.8378226161003113, 0.18297997117042542, -0.4497408866882324, 0.407551646232605]"
8392,0.0298209358006715,"[-0.5272027254104614, 0.5912074446678162, -0.724259614944458, 0.13640093803405762, 0.0381089448928833, 0.09536072611808777, 0.04549586772918701, -0.30373772978782654, 0.43346071243286133]"
4523,0.0298932082951068,"[-0.5948878526687622, 0.7400930523872375, -0.32748448848724365, -0.06074938178062439, 0.40130969882011414, 0.25520050525665283, 0.13110753893852234, 0.2598455846309662, 0.20001280307769775]"
5918,0.0301012266427278,"[-0.25926345586776733, -0.3935053050518036, 0.8223258256912231, -0.553386926651001, 0.15313997864723206, -0.19669309258460999, 0.3665158748626709, 0.1418631374835968, 0.8960608839988708]"
8022,0.0301012266427278,"[-0.25926345586776733, -0.3935053050518036, 0.8223258256912231, -0.553386926651001, 0.15313997864723206, -0.19669309258460999, 0.3665158748626709, 0.1418631374835968, 0.8960608839988708]"
7905,0.0301230289041996,"[-0.3711613416671753, -0.036937862634658813, 0.37367433309555054, -0.28036656975746155, 0.16799622774124146, -0.15792474150657654, 0.19607868790626526, 0.47305530309677124, -0.13528239727020264]"
6231,0.0301257390528917,"[-0.08921069651842117, 0.11263100802898407, -0.029242612421512604, -0.07586699724197388, 0.17148549854755402, 0.40128958225250244, 0.16586729884147644, 0.4957793354988098, -0.03365538269281387]"
7834,0.0308054536581039,"[-0.90460205078125, 0.5518329739570618, -0.18807286024093628, -0.1062297523021698, 0.125837504863739, 0.01869874633848667, 0.194776251912117, 0.3018973171710968, -0.29007479548454285]"
5889,0.0308681204915046,"[-0.875144898891449, 0.4700886011123657, 0.15198928117752075, 0.12697568535804749, 0.04032757878303528, -0.08973921090364456, 0.22929000854492188, -0.31771713495254517, 0.5663033723831177]"
4409,0.0311890393495559,"[0.27703067660331726, -0.4962473213672638, 0.7946160435676575, 0.14452916383743286, 0.5423493385314941, 0.03513350337743759, 0.35013335943222046, 0.6066808700561523, -0.4073473811149597]"
8044,0.0312085710465908,"[-0.5857089161872864, 0.45669957995414734, 0.03771331161260605, -0.0023256689310073853, 0.3784020245075226, 0.25317996740341187, 0.15966233611106873, 0.5304994583129883, -0.03138449043035507]"
6142,0.0314450189471244,"[0.02074453979730606, -0.23441937565803528, -0.3070872128009796, -0.3810751438140869, 0.14413762092590332, -0.2976669669151306, 0.11916957050561905, -0.18722081184387207, 0.6212775111198425]"
7158,0.0315284505486488,"[-0.4333258271217346, 0.44266533851623535, -0.3479510545730591, -0.7947880029678345, 0.7440365552902222, 0.1059657409787178, 0.08942893147468567, -0.13474184274673462, 0.5507508516311646]"
8242,0.0318807028234005,"[0.12700781226158142, -0.571558952331543, 0.48707887530326843, -0.008358165621757507, -0.27388790249824524, -0.040241606533527374, 0.24959196150302887, -0.5109342932701111, 0.4834427237510681]"
4378,0.0319366790354251,"[-1.2463620901107788, 1.0958764553070068, 0.2968684732913971, 0.613715648651123, 0.525054931640625, 0.37001094222068787, 0.18971559405326843, 0.6856577396392822, 0.0691785216331482]"
8532,0.0319448299705982,"[-0.21535977721214294, -0.3744927942752838, 0.04559161514043808, -0.28758928179740906, 0.286758154630661, -0.5121028423309326, 0.13710740208625793, -0.18885460495948792, 0.476795494556427]"
7828,0.0326223224401474,"[-0.5127490162849426, 0.0159966628998518, 0.028355203568935394, 0.14481130242347717, -0.22837314009666443, -0.28647729754447937, 0.20365148782730103, 0.12987449765205383, 0.3715120851993561]"
5418,0.0326308272778987,"[-0.708420991897583, 0.08357805758714676, -0.12824270129203796, -0.40003126859664917, -0.03966039419174194, -0.30190855264663696, 0.24480906128883362, -0.9101169109344482, 0.7441563606262207]"
7527,0.0327681079506874,"[-1.0349489450454712, 0.47273963689804077, -0.21246758103370667, -0.18420518934726715, 0.04511794447898865, -0.29539754986763, 0.20441299676895142, 0.4028194844722748, 0.33905166387557983]"
4868,0.0333034470677375,"[-1.0412358045578003, 0.48577216267585754, -0.22466862201690674, -0.19522595405578613, 0.0732470452785492, -0.2846919000148773, 0.19739481806755066, 0.4572927951812744, 0.3220043480396271]"
8327,0.0333461202681064,"[-0.613866925239563, 0.5760771632194519, -0.827353298664093, 0.3305836617946625, -0.21397140622138977, 0.06991436332464218, 0.08058002591133118, -0.15171784162521362, 0.23939719796180725]"
4820,0.0334592945873737,"[-0.20278215408325195, -0.4265916049480438, -0.1640467643737793, -1.0339490175247192, 0.1947837918996811, -0.36209040880203247, 0.1549505740404129, 0.38334721326828003, 0.18338099122047424]"
7884,0.0337418317794799,"[-0.4766694903373718, 0.5412314534187317, -0.2851673662662506, 0.31932374835014343, 0.22744406759738922, 0.06672995537519455, 0.13779503107070923, -0.24235373735427856, 0.20062321424484253]"
8553,0.0337596274912357,"[-0.4278005361557007, -0.14423096179962158, 0.1817939579486847, -0.31542232632637024, 0.036325350403785706, -0.17114794254302979, 0.2114744484424591, -0.05620814114809036, 0.5996378660202026]"
4768,0.0339307487010955,"[-0.4941442012786865, 0.5589560270309448, -0.24468481540679932, 0.13644403219223022, 0.1444612443447113, 0.45375823974609375, 0.14458966255187988, -0.24485811591148376, 0.2634080648422241]"
5733,0.0339356921613216,"[-1.078102946281433, -0.32856836915016174, -0.4777514934539795, -0.7868053913116455, -0.14646372199058533, -1.114681601524353, 0.2437935173511505, 0.006206221878528595, 0.8366875052452087]"
4385,0.0339515656232833,"[-0.8574953079223633, 0.21778999269008636, 0.291687935590744, -0.14400459825992584, -0.048734456300735474, -0.40532386302948, 0.2377471923828125, -0.07467805594205856, 0.7698566913604736]"
4874,0.0339814163744449,"[-0.6662630438804626, 0.34648412466049194, -0.9863177537918091, 0.09348052740097046, -0.3695719540119171, -0.3424614667892456, 0.019434183835983276, -0.5033395886421204, 0.013735905289649963]"
6062,0.0340671613812446,"[-0.682510495185852, 0.5434157252311707, -0.3736017942428589, 0.5626363754272461, 0.10950343310832977, 0.12454178184270859, 0.16177710890769958, 0.017509818077087402, 0.3688005805015564]"
8174,0.0341962724924087,"[-1.0416619777679443, 0.5821027755737305, -1.0485098361968994, -0.24896171689033508, -0.16324171423912048, -0.20491522550582886, 0.05333942174911499, -1.3072210550308228, 0.9253765344619751]"
4880,0.034200694411993,"[-0.3407394587993622, 0.2891755700111389, -0.1027226522564888, 0.25299689173698425, -0.10276475548744202, 0.1045273020863533, 0.13180889189243317, 0.09394191205501556, 0.22125476598739624]"
7363,0.034267071634531,"[-0.3835873603820801, 0.23845389485359192, 0.12440691143274307, 0.1575864851474762, 0.23342269659042358, 0.11114376038312912, 0.16983522474765778, 1.019230842590332, -0.6249033808708191]"
8406,0.034438133239746,"[-0.5560495853424072, 0.9454831480979919, -0.4799085855484009, 0.04310670495033264, 0.6498035192489624, 0.6200016140937805, 0.046770788729190826, 0.07823491841554642, -0.144637793302536]"
7171,0.0345252454280853,"[-1.333418846130371, 1.1310309171676636, -0.26554521918296814, 0.4323394000530243, -0.07716643810272217, 0.2638776898384094, 0.169126957654953, -0.5724279284477234, 0.7585129141807556]"
6118,0.0345775485038757,"[-1.1549052000045776, 1.1495165824890137, -0.13958993554115295, 0.6888731718063354, 0.19404256343841553, 0.35261327028274536, 0.14435698091983795, 0.5374799966812134, -0.3100382089614868]"
7990,0.0345897674560546,"[-0.31954124569892883, 0.0892723947763443, -0.21911805868148804, 0.03480085730552673, 0.03192177414894104, -0.0931306704878807, 0.11743298172950745, -0.6942311525344849, 0.8185259699821472]"
4392,0.0346572026610374,"[-0.9635921716690063, 0.2559526860713959, -0.18488839268684387, -0.32691794633865356, 0.17056386172771454, -0.3496851325035095, 0.16194063425064087, 0.14618320763111115, 0.29754310846328735]"
5291,0.0348758772015571,"[-0.37295034527778625, -0.17209908366203308, 0.1776212751865387, -0.1189911961555481, -0.26407554745674133, -0.1521172821521759, 0.23901072144508362, 0.10663778334856033, 0.5804564952850342]"
4621,0.0352466776967048,"[-0.2691441476345062, -0.4143194258213043, 0.720423698425293, -0.5284692049026489, -0.06654742360115051, -0.056605108082294464, 0.26076197624206543, 0.18113145232200623, 0.5193895697593689]"
4850,0.0355782434344291,"[-0.3797801733016968, -0.1465308517217636, 0.3043649196624756, -0.05982215702533722, -0.002547353506088257, -0.2967883050441742, 0.266943097114563, -0.1874217689037323, 0.6655458807945251]"
5257,0.0356386639177799,"[-0.1422252058982849, 0.056825608015060425, 0.13296671211719513, 0.032632976770401, 0.31463557481765747, -0.0858340933918953, 0.15621940791606903, 0.8591238260269165, -0.40569230914115906]"
7003,0.0359560959041118,"[-0.5190011858940125, 0.30674508213996887, 0.07561761885881424, 0.26029983162879944, 0.10966810584068298, 0.16967080533504486, 0.19041424989700317, 0.414352685213089, -0.030817221850156784]"
7595,0.0360043831169605,"[-0.6026409268379211, 0.6425685286521912, -0.41662758588790894, -0.1542733758687973, 0.591802716255188, 0.2868999242782593, 0.11122027039527893, 0.1870238035917282, 0.09230142831802368]"
7123,0.0360322818160057,"[-0.6116905808448792, 0.6326301693916321, -0.1118394061923027, 0.355858713388443, 0.3547654151916504, 0.19567155838012695, 0.15606261789798737, 0.24525237083435059, -0.09199284017086029]"
5698,0.0362719595432281,"[-0.832159161567688, 0.23839446902275085, -0.6000165343284607, -0.1779070794582367, 0.037180095911026, -0.5551812052726746, 0.10171863436698914, -0.9984579086303711, 0.8668797612190247]"
4628,0.0364287011325359,"[-0.5505415201187134, -0.022945338860154152, -0.45199376344680786, -0.4533692002296448, 0.35921984910964966, -0.7146623730659485, 0.11577863991260529, -0.5251660346984863, 0.4642418622970581]"
8441,0.0365652590990066,"[0.23621001839637756, -0.3829227685928345, 1.0052849054336548, -0.29505181312561035, 0.6182794570922852, 0.2588822841644287, 0.23194178938865662, 1.2168301343917847, -1.1321775913238525]"
5474,0.0366273038089275,"[-0.28236979246139526, 0.4760397672653198, -0.34452253580093384, 0.08362945914268494, 0.3984348177909851, 0.34642916917800903, 0.09057068824768066, 0.2168443500995636, 0.3601834177970886]"
6694,0.0367785729467868,"[-0.56891930103302, 0.16161303222179413, 0.018270276486873627, 0.09922748804092407, -0.19713598489761353, -0.24207106232643127, 0.27123838663101196, -0.3151281476020813, 0.826483428478241]"
6238,0.0367860160768032,"[-0.38900524377822876, 0.2047530561685562, 0.06640642136335373, -0.26308009028434753, 0.39903563261032104, 0.0893128290772438, 0.14601115882396698, -0.1551140546798706, 0.4896901845932007]"
7458,0.0367860160768032,"[-0.38900524377822876, 0.2047530561685562, 0.06640642136335373, -0.26308009028434753, 0.39903563261032104, 0.0893128290772438, 0.14601115882396698, -0.1551140546798706, 0.4896901845932007]"
5041,0.0368355587124824,"[-0.2272219955921173, 0.21139758825302124, -0.21523576974868774, 0.494841068983078, -0.052584320306777954, 0.2678735852241516, 0.18393512070178986, 1.1330416202545166, -0.7820277810096741]"
8002,0.0371749699115753,"[-0.25495797395706177, 0.10151712596416473, 0.1965116560459137, -0.25795504450798035, 0.26204240322113037, -0.12870284914970398, 0.17540928721427917, 0.4375918507575989, 0.09694281220436096]"
5769,0.0372246950864791,"[-0.7020056843757629, 0.34749022126197815, -0.18909984827041626, -0.08887812495231628, 0.14275291562080383, -0.07558950036764145, 0.18384867906570435, -0.2520989179611206, 0.641173779964447]"
5815,0.037661999464035,"[-0.19418120384216309, 0.4047641158103943, -0.7710471749305725, 0.053010374307632446, 0.2286437749862671, 0.38750752806663513, 0.007316559553146362, -0.2785166800022125, -0.16056734323501587]"
4885,0.0376953966915607,"[-0.8001179695129395, 0.7297942042350769, -0.3884965181350708, 0.6724833250045776, 0.17693480849266052, 0.18463025987148285, 0.1173657700419426, -0.20188045501708984, 0.31044864654541016]"
4866,0.0378801375627517,"[-0.8661290407180786, 0.510278046131134, 0.3874634802341461, 0.08405640721321106, 0.48927319049835205, -0.1322275549173355, 0.20327454805374146, 0.21015363931655884, 0.6084332466125488]"
6864,0.0379768647253513,"[-0.48460447788238525, 0.19796517491340637, -0.6372702121734619, -0.313524067401886, 0.07049369812011719, 0.23864096403121948, 0.0736355111002922, -0.0680602565407753, -0.14222736656665802]"
5069,0.0382111184298992,"[-0.7567030191421509, 0.48550936579704285, 0.23853057622909546, 0.36826255917549133, 0.19539549946784973, -0.21338717639446259, 0.24329990148544312, 0.32670968770980835, 0.028314143419265747]"
5420,0.0385305471718311,"[-0.18698427081108093, 0.11920362710952759, 0.4699667692184448, -0.11141763627529144, 0.25912681221961975, 0.4179188311100006, 0.21957239508628845, 0.31361123919487, -0.12057633697986603]"
6907,0.0385603420436382,"[-0.4926709532737732, 0.04576447606086731, -0.4170801043510437, -0.018949568271636963, -0.32696864008903503, -0.2647014856338501, 0.16426457464694977, -0.389031320810318, 0.7544677257537842]"
4619,0.0386337526142597,"[-0.5851112604141235, 0.3938647508621216, -0.37161052227020264, -0.10185983777046204, 0.1452435702085495, -0.028789764270186424, 0.13696658611297607, 0.35477298498153687, 0.03290735185146332]"
6415,0.0392533019185066,"[-1.0296467542648315, 0.9862028956413269, -0.3810383975505829, 0.5959978103637695, 0.030521899461746216, 0.4106106162071228, 0.17228959500789642, -0.8179171085357666, 1.0214455127716064]"
8357,0.0394819304347038,"[-0.026692412793636322, -0.175602525472641, 0.21336475014686584, -0.06594774127006531, -0.012919187545776367, -0.06210161745548248, 0.16576050221920013, -0.47353607416152954, 0.40189114212989807]"
5010,0.0396720804274082,"[-0.982030987739563, 0.2817893326282501, -0.061801083385944366, 0.04374516010284424, -0.1348603069782257, -0.11380112916231155, 0.2241797000169754, 0.31973326206207275, 0.4622977375984192]"
5153,0.0396720804274082,"[-0.982030987739563, 0.2817893326282501, -0.061801083385944366, 0.04374516010284424, -0.1348603069782257, -0.11380112916231155, 0.2241797000169754, 0.31973326206207275, 0.4622977375984192]"
5081,0.0397591069340705,"[-0.27046531438827515, -0.030800046399235725, 0.7878472208976746, 0.117398202419281, 0.09061774611473083, 0.31818342208862305, 0.2447117418050766, 0.3706737756729126, 0.23005768656730652]"
7859,0.0400312505662441,"[0.16073092818260193, -0.7715091109275818, 0.6725955009460449, -2.0165560245513916, 0.4801628589630127, -0.304096519947052, 0.1586272418498993, 0.8671106696128845, -0.38187748193740845]"
6013,0.0400778725743293,"[-0.7298318147659302, 1.2170785665512085, -1.034393548965454, 0.4034900367259979, 0.42068418860435486, 0.4674164056777954, -0.03898747265338898, -0.052240170538425446, -0.32682761549949646]"
7175,0.0403899550437927,"[-0.898978054523468, 0.9858034253120422, -0.5962686538696289, 0.18863850831985474, 0.3578357696533203, 0.6047678589820862, 0.06099775433540344, 0.07669788599014282, -0.0017415732145309448]"
8341,0.0405326336622238,"[-0.3707524836063385, 0.08125200867652893, -0.3945193290710449, -0.40510183572769165, 0.051990509033203125, 0.05540703982114792, 0.12674400210380554, -0.1643749177455902, 0.22791695594787598]"
5090,0.0406696386635303,"[0.5339123606681824, -0.7438782453536987, 0.7122205495834351, -0.36508238315582275, 0.07786811888217926, 0.006387749686837196, 0.26670804619789124, 0.3991497755050659, 0.09508676826953888]"
7208,0.040892481803894,"[-0.534399688243866, 0.36693787574768066, -0.05470483750104904, 0.32643815875053406, -0.0710039734840393, 0.0074423495680093765, 0.18797799944877625, -0.39465633034706116, 0.44535261392593384]"
7672,0.0409246049821376,"[-1.3408403396606445, 0.7498626112937927, -0.05983252078294754, 0.014178633689880371, 0.7895649671554565, 0.20657813549041748, 0.07647351920604706, 0.1389893889427185, 0.060406140983104706]"
4568,0.0409360043704509,"[-0.09927760809659958, 0.22233937680721283, 0.041050828993320465, -0.20153889060020447, 0.2713935077190399, 0.6475622057914734, 0.17796078324317932, -0.054717548191547394, 0.12850745022296906]"
7253,0.041267167776823,"[-0.180856853723526, -0.17512312531471252, -0.12076122313737869, -0.369354248046875, 0.1655278503894806, -0.12733539938926697, 0.09447357058525085, 0.36703407764434814, 0.26736485958099365]"
7978,0.0413224697113037,"[-0.6443241834640503, 0.5549008250236511, -0.43899214267730713, -0.12116584181785583, 0.4435539245605469, 0.29407891631126404, 0.07709874212741852, -0.21617496013641357, 0.3156687021255493]"
4928,0.0415320880711078,"[-1.0654916763305664, 1.1964658498764038, -0.4763391613960266, 0.35640010237693787, 0.2941690981388092, 0.6598660349845886, 0.11182504147291183, -0.9276374578475952, 0.5292010307312012]"
4930,0.0415320880711078,"[-1.0654916763305664, 1.1964658498764038, -0.4763391613960266, 0.35640010237693787, 0.2941690981388092, 0.6598660349845886, 0.11182504147291183, -0.9276374578475952, 0.5292010307312012]"
6923,0.0417264550924301,"[-0.8594364523887634, -0.21500709652900696, 0.5521126985549927, -0.4178693890571594, -0.41621968150138855, -0.6455622315406799, 0.3211502730846405, 0.07901879400014877, 1.2012042999267578]"
7199,0.0417672395706176,"[-0.13341188430786133, -0.13367867469787598, 0.2799035310745239, -0.03706623613834381, -0.14876338839530945, -0.14863693714141846, 0.2222207635641098, 0.15468162298202515, 0.33213576674461365]"
6302,0.0417751297354698,"[-0.9508563280105591, 0.7094585299491882, -0.16408893465995789, 0.12140867114067078, 0.1828259527683258, -0.03887651115655899, 0.2508213520050049, -0.3519267141819, 0.7273657321929932]"
4832,0.041803877800703,"[-0.8167728781700134, 0.8128702044487, -1.1713948249816895, -0.15561041235923767, 0.22130542993545532, 0.020291680470108986, 0.018657803535461426, -0.24337947368621826, -0.0019611045718193054]"
8045,0.0418794155120849,"[-0.9764672517776489, 0.8276662826538086, -1.1396750211715698, 0.9241409301757812, -0.3638961613178253, -0.3718807101249695, 0.09748450666666031, -0.3564169704914093, 0.3577387034893036]"
6289,0.0419070832431316,"[-0.7947388887405396, 0.523680567741394, -0.467570424079895, 0.23124518990516663, 0.28647100925445557, -0.2956361472606659, 0.11361417174339294, 0.18670201301574707, -0.001706041395664215]"
8496,0.0421121791005134,"[-0.6457520723342896, 0.7052493691444397, -0.07929233461618423, 0.5592238903045654, 0.08706030249595642, 0.73198401927948, 0.14045777916908264, -0.020121924579143524, 0.14692123234272003]"
8413,0.042195476591587,"[-1.3114068508148193, 0.5280802249908447, -1.366746187210083, -0.5427491664886475, -0.16454732418060303, -0.6456029415130615, 0.01498401165008545, -2.0493648052215576, 1.4646742343902588]"
8407,0.0422330945730209,"[-0.46582406759262085, 0.7913050055503845, -0.37618565559387207, -0.17469224333763123, 0.5641030073165894, 0.0760534331202507, 0.04172585904598236, 0.8830862045288086, -0.527185320854187]"
6922,0.0422721281647682,"[-0.6393563151359558, 0.7397210001945496, -0.01182255893945694, 0.2817184627056122, 0.3957887589931488, 0.3639702796936035, 0.16286174952983856, 0.5398179292678833, 0.1674284040927887]"
5686,0.0422902293503284,"[-0.6951001882553101, 0.9394287467002869, -0.9622348546981812, 0.05588403344154358, 0.6007148027420044, -0.09693529456853867, 0.03873787820339203, -0.2378687858581543, 0.37091946601867676]"
7398,0.0425384640693664,"[0.07271062582731247, -0.14860433340072632, 0.7267215847969055, -0.4220505356788635, 0.38892388343811035, 0.32955244183540344, 0.25050657987594604, -0.2625136375427246, 0.8402917981147766]"
5466,0.0426506660878658,"[-0.5628280639648438, 0.644706666469574, -0.7709821462631226, 0.5225945711135864, 0.039269208908081055, 0.020378703251481056, 0.05964263528585434, -0.14182069897651672, 0.12048724293708801]"
4526,0.0427058972418308,"[-0.80594801902771, 0.4030408561229706, 0.4421890377998352, -0.12619982659816742, 0.2567681074142456, -0.24014098942279816, 0.21288196742534637, 0.49931764602661133, 0.4650183916091919]"
4668,0.0427422523498535,"[-0.3862682580947876, 0.45751953125, -1.0900715589523315, 0.28993162512779236, -0.15978741645812988, -0.15027183294296265, -0.028695285320281982, -0.9327875375747681, 0.8911463022232056]"
4535,0.0431129075586795,"[0.05646602064371109, -0.2164284884929657, -0.1638374924659729, -0.5099765062332153, 0.4335481822490692, 0.10447176545858383, 0.12783007323741913, -0.40355563163757324, 0.39431509375572205]"
6389,0.043123472481966,"[-0.678324818611145, 0.37297287583351135, -0.17192846536636353, -0.03836241364479065, 0.052199020981788635, -0.09019840508699417, 0.1435779333114624, 0.7548646330833435, 0.20485135912895203]"
6394,0.043123472481966,"[-0.678324818611145, 0.37297287583351135, -0.17192846536636353, -0.03836241364479065, 0.052199020981788635, -0.09019840508699417, 0.1435779333114624, 0.7548646330833435, 0.20485135912895203]"
4333,0.0432019270956516,"[-0.03601624816656113, 0.05334603786468506, -0.18965834379196167, 0.14857354760169983, 0.09964634478092194, 0.0746692642569542, 0.1430857926607132, -0.00017760694026947021, 0.4285000264644623]"
8623,0.0432144440710544,"[-0.3451589345932007, -0.6935359239578247, 0.6890233159065247, -0.7862823009490967, -0.006375640630722046, -0.2650677561759949, 0.2882198393344879, -0.13595205545425415, 0.7213845252990723]"
5178,0.0432512573897838,"[-0.6046752333641052, 0.6569603085517883, -1.2547870874404907, 0.2522590756416321, 0.02292543649673462, -0.12484470754861832, -0.04883132874965668, -0.39112043380737305, 0.2628515958786011]"
6672,0.0434072725474834,"[-0.6188871264457703, 0.45712020993232727, -0.09388530999422073, 0.2788937985897064, -0.036031574010849, 0.3171553909778595, 0.15749602019786835, -0.0967746302485466, 0.19177433848381042]"
7004,0.0434490069746971,"[-0.28188061714172363, 0.10100269317626953, 0.23776912689208984, -0.9221560955047607, 0.5382118225097656, -0.1476898193359375, 0.17086513340473175, 0.2725992798805237, -0.1298319548368454]"
5636,0.0435088351368904,"[-0.34664300084114075, 0.7491811513900757, 0.266350120306015, 0.5897331237792969, 0.7718851566314697, 0.4029996395111084, 0.1761869192123413, 0.7564347386360168, -0.46885013580322266]"
5558,0.0436645708978176,"[-0.5373806357383728, 0.4493190348148346, 0.011727496981620789, 0.2502177655696869, 0.12078309059143066, 0.20410646498203278, 0.20928853750228882, 0.5160213708877563, 0.10461437702178955]"
6851,0.0436827726662159,"[-0.6888007521629333, 0.7360184788703918, -0.29790985584259033, 0.30952969193458557, 0.46861129999160767, 0.04245487600564957, 0.19444242119789124, -0.05802420526742935, 0.29533669352531433]"
7393,0.0440762750804424,"[-0.0554208979010582, -0.3747338652610779, -0.012546934187412262, -0.3223513662815094, -0.19445720314979553, -0.06094128638505936, 0.2086838334798813, -0.4130480885505676, 0.5679576396942139]"
7678,0.0441111139953136,"[0.07613088190555573, -0.6111558675765991, 0.21066118776798248, -0.7322748899459839, -0.03586694598197937, -0.139577716588974, 0.2382039874792099, 0.8054085969924927, -0.16348716616630554]"
6272,0.0441451966762542,"[-0.2884942889213562, 0.5099990963935852, -0.12463020533323288, -0.0010816752910614014, 0.4377313256263733, 0.38930460810661316, 0.09301881492137909, -0.07098282128572464, 0.10067102313041687]"
4486,0.044358991086483,"[-0.22198840975761414, -0.0604226291179657, 0.36471641063690186, -0.3342042565345764, 0.39050203561782837, -0.1537022739648819, 0.26455622911453247, 0.062359996140003204, 0.503535807132721]"
5854,0.0447379760444164,"[-0.5242940783500671, 0.7717097401618958, -0.12366662174463272, 0.046587973833084106, 0.7921077013015747, 0.6092909574508667, 0.08707967400550842, 0.686914324760437, -0.4249699115753174]"
4475,0.044779535382986,"[-0.2742053270339966, -0.022148074582219124, -0.10290325433015823, -0.16078123450279236, 0.24617743492126465, -0.16624096035957336, 0.1531078815460205, -0.09132201224565506, 0.2320461869239807]"
7516,0.0449168011546134,"[-0.940359890460968, 0.45326873660087585, -0.6659751534461975, -0.1736229658126831, -0.11948341131210327, -0.4535669684410095, 0.09247586131095886, -0.23407399654388428, 1.0702691078186035]"
8285,0.0450511015951633,"[-0.6859710216522217, 0.7126201391220093, -0.3930712938308716, 0.21897774934768677, 0.30058935284614563, 0.035778917372226715, 0.12120651453733444, -0.7902013659477234, 0.4396623373031616]"
8603,0.0451636612415313,"[-0.25319141149520874, 0.19094060361385345, -0.029131390154361725, -0.14575757086277008, 0.7349358201026917, 0.06313181668519974, 0.16291789710521698, -0.4241093397140503, 0.35067006945610046]"
5035,0.0451680421829223,"[-0.29943135380744934, -0.4195193648338318, 0.19947773218154907, -1.2181603908538818, 0.4948086142539978, 0.01783960498869419, 0.15857866406440735, 0.5502358675003052, -0.31612953543663025]"
4441,0.0452128201723098,"[-0.7103157639503479, 0.13439145684242249, 0.009261183440685272, -0.39207714796066284, -0.03246226906776428, -0.578047513961792, 0.2070239633321762, 0.20156016945838928, 0.6472660899162292]"
6901,0.0456335619091987,"[0.011156044900417328, -0.19767780601978302, 0.03730875998735428, -0.4563984274864197, 0.09041005373001099, 0.19083508849143982, 0.15227848291397095, 0.2734697759151459, 0.14486795663833618]"
6918,0.0458625592291355,"[-0.46225494146347046, 0.521873950958252, -0.35774266719818115, 0.2356763780117035, 0.38418495655059814, 0.2359449863433838, 0.1626819223165512, -0.18669182062149048, 0.26063641905784607]"
5899,0.0459000393748283,"[-0.5090670585632324, 0.15586212277412415, 0.2016889452934265, 0.35709723830223083, -0.054017096757888794, 0.03193562477827072, 0.27873602509498596, 0.22008049488067627, 0.6013962626457214]"
6887,0.0461337715387344,"[-0.4938786029815674, 0.42661556601524353, -0.02890048176050186, 0.2917785942554474, 0.07446357607841492, 0.2754655182361603, 0.19776223599910736, 0.0321614146232605, 0.32882437109947205]"
4386,0.0462325066328048,"[-0.9130058884620667, 0.6894622445106506, 0.039592839777469635, -0.397039532661438, 0.7286403179168701, 0.19573745131492615, 0.14926324784755707, -0.21555933356285095, 0.815027117729187]"
7509,0.046510562300682,"[-0.24124610424041748, 0.4694250524044037, -0.2916335463523865, 0.1715390980243683, 0.24213507771492004, 0.39538055658340454, 0.12039710581302643, 0.2633752226829529, -0.2692023515701294]"
8487,0.0465374961495399,"[-0.2778402268886566, -0.12840354442596436, 0.5133199691772461, -0.5216963291168213, 0.3675124943256378, -0.22348284721374512, 0.1728595793247223, 1.0662634372711182, -0.40612196922302246]"
5080,0.0469758063554763,"[-0.6747903823852539, 0.4046066999435425, 0.040262214839458466, 0.07206228375434875, 0.3783067762851715, -0.0625738874077797, 0.21518558263778687, -0.3818807005882263, 0.7469297051429749]"
7231,0.0469940900802612,"[-0.39821523427963257, 0.1803813874721527, 0.1930067539215088, 0.10371315479278564, 0.126507967710495, 0.07576008886098862, 0.1913621723651886, 0.5681739449501038, -0.05601811408996582]"
